district-name,state,nces-id,website-url
SALMON RIVER CENTRAL SCHOOL DISTRICT,New York,3625500,http://www.srk12.org
SALMON RIVER JOINT SCHOOL DISTRICT,Idaho,1600138,NA
SALOME CONSOLIDATED ELEMENTARY DISTRICT,Arizona,0400005,NA
SALT CREEK SD 48,Illinois,1735220,NA
SALT FORK CUSD 512,ILLINOIS,1701418,NA
SALT LAKE ARTS ACADEMY,Utah,4900018,http://www.saltlakeartsacademy.org
SALT LAKE CENTER FOR SCIENCE EDUCATION,Utah,4900123,http://slcse.slcschools.org
SALT LAKE DISTRICT,Utah,4900870,http://www.slcschools.org
SALT LAKE SCHOOL FOR THE PERFORMING ARTS,Utah,4900050,http://www.saltlakespa.org
SALT RIVER PIMA-MARICOPA  COMMUNITY SCHOOLS,Arizona,0400047,http://www.srpmic-ed.org
SALTILLO ISD,Texas,4838610,http://www.saltilloisd.net/
SALUDA 01,South Carolina,4503460,http://www.saludaschools.org
SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL,TEXAS,4801454,NA
SAM RAYBURN ISD,Texas,4838640,http://www.srisd.org
SAMPSON COUNTY SCHOOLS,North Carolina,3704140,http://www.sampson.k12.nc.us/
SAMUEL J. GREEN CHARTER SCHOOL,LOUISIANA,2200259,NA
SAN ANGELO ISD,Texas,4838700,http://www.saisd.org/
SAN ANTONIO ISD,Texas,4838730,http://www.saisd.net/
SAN ANTONIO ROP,California,0601367,NA
SAN ANTONIO ROP,California,0600114,NA
SAN ANTONIO UNION ELEMENTARY,California,0634050,http://schools.monterey.k12.ca.us/~santonio/
SAN ARDO UNION ELEMENTARY,California,0634080,http://sausd-k12-pt.schoolloop.com/
SAN AUGUSTINE ISD,Texas,4838760,http://www.saisd.us
SAN BENITO CISD,Texas,4838790,http://www.sbcisd.net/
SAN BENITO COUNTY OFFICE OF EDUCATION,California,0691028,http://www.sbcoe.org
SAN BENITO HIGH,California,0634140,http://www.sbhsd.k12.ca.us
SAN BERNARDINO CITY UNIFIED,California,0634170,http://www.sbcusd.com
SAN BERNARDINO COUNTY OFFICE OF EDUCATION,California,0691029,http://www.sbcss.k12.ca.us
SAN BERNARDINO COUNTY ROP,California,0600132,NA
SAN BRUNO PARK ELEMENTARY,California,0634230,http://www.sbpsd.k12.ca.us
SAN CARLOS ELEMENTARY,California,0634290,http://www.scsdk8.org/
SAN CARLOS UNIFIED DISTRICT,Arizona,0406960,http://www.sancarlosbraves.org/
SAN DIEGO COUNTY OFFICE OF EDUCATION,California,0691030,http://www.sdcoe.net
SAN DIEGO COUNTY ROP,California,0600138,http://www.sdcoe.net
SAN DIEGO ISD,Texas,4838820,http://www.sdisd.us
SAN DIEGO UNIFIED,California,0634320,http://www.sandi.net
SAN DIEGUITO UNION HIGH,California,0634380,http://www.sduhsd.net
SAN ELIZARIO ISD,Texas,4838850,http://www.seisd.net
SAN FELIPE-DEL RIO CISD,Texas,4838900,http://www.sfdr-cisd.org
SAN FERNANDO ELEMENTARY DISTRICT,Arizona,0407380,NA
SAN FRANCISCO COUNTY OFFICE OF EDUCATION,California,0691111,http://www.sfusd.edu/
SAN FRANCISCO COUNTY ROP,California,0600139,NA
SAN FRANCISCO UNIFIED,California,0634410,http://www.sfusd.edu
SAN GABRIEL UNIFIED,California,0634425,http://www.sgusd.k12.ca.us
SAN ISIDRO ISD,Texas,4838910,http://www.sanisidroisd.org
SAN JACINTO UNIFIED,California,0634440,http://www.sanjacinto.k12.ca.us
SAN JOAQUIN COUNTY OFFICE OF EDUCATION,California,0691031,http://www.sjcoe.org
SAN JOAQUIN COUNTY ROP,California,0600140,NA
SAN JOAQUIN DATA PROCESSING JPA,California,0601369,NA
SAN JON MUNICIPAL SCHOOLS,New Mexico,3502340,NA
SAN JOSE UNIFIED,California,0634590,http://www.sjusd.org
SAN JUAN BOCES,Colorado,0899300,http://sjboces.org/
SAN JUAN BOCES,Colorado,0800253,NA
SAN JUAN DISTRICT,Utah,4900900,http://www.sjsd.org
SAN JUAN ISLAND SCHOOL DISTRICT,Washington,5307650,http://www.sjisd.wednet.edu
SAN JUAN UNIFIED,California,0634620,http://www.sanjuan.edu
SAN LEANDRO UNIFIED,California,0634680,http://www.sanleandro.k12.ca.us
SAN LORENZO UNIFIED,California,0634710,http://www.slzusd.org
SAN LORENZO VALLEY UNIFIED,California,0634740,http://www.slvusd.org
SAN LUCAS UNION ELEMENTARY,California,0634770,http://sanlucasusd-ca.schoolloop.com/
SAN LUIS COASTAL UNIFIED,California,0634800,http://www.slcusd.org
SAN LUIS OBISPO COUNTY OFFICE OF EDUCATION,California,0691032,http://www.slocoe.org
SAN LUIS VALLEY BOCES,Colorado,0899320,http://www.slvboces.org/
SAN LUIS VALLEY BOCES,Colorado,0800261,NA
SAN MARCOS CISD,Texas,4838970,http://www.smcisd.net
SAN MARCOS UNIFIED,California,0634880,http://www.smusd.org
SAN MARINO UNIFIED,California,0634860,http://www.smusd.us
SAN MATEO COUNTY OFFICE OF EDUCATION,California,0691033,http://www.smcoe.org
SAN MATEO COUNTY ROP,California,0600142,NA
SAN MATEO UNION HIGH,California,0634980,http://www.smuhsd.org
SAN MATEO-FOSTER CITY,California,0634920,http://www.smfcsd.net
SAN MIGUEL JOINT UNION,California,0635010,http://www.sanmiguelschools.org
SAN PASQUAL UNION ELEMENTARY,California,0635040,http://www.sanpasqualunion.net
SAN PASQUAL VALLEY UNIFIED,California,0635070,http://www.sanpasqual.k12.ca.us
SAN PERLITA ISD,Texas,4839000,http://www.spisd.org
SAN RAFAEL CITY ELEMENTARY,California,0635090,http://www.srcs.org
SAN RAFAEL CITY HIGH,California,0635110,http://www.srcs.org
SAN RAMON VALLEY UNIFIED,California,0635130,http://www.srvusd.net
SAN SABA ISD,Texas,4839030,http://www.san-saba.net
SAN SIMON UNIFIED DISTRICT,Arizona,0407430,http://www.sansimon.org
SAN TAN MONTESSORI SCHOOL  INC.,Arizona,0400775,http://www.santanlearningcenter.com/montessori-private-preschool/
SAN VICENTE ISD,Texas,4839060,NA
SAN YSIDRO ELEMENTARY,California,0635220,http://www.sysdschools.org
SANBORN CENTRAL SCHOOL DISTRICT 55-5,South Dakota,4603932,http://www.sanborncentral.com
SANBORN REGIONAL SAU OFFICE,New Hampshire,3399968,NA
SANBORN REGIONAL SCHOOL DISTRICT,New Hampshire,3306080,NA
SAND CREEK COMMUNITY SCHOOLS,Michigan,2630780,http://www.scaggies.us
SAND SPRINGS,Oklahoma,4026880,http://www.sandites.org
SAND SPRINGS ELEM,Montana,3012060,NA
SANDERS,Montana,3000073,http://www.co.sanders.mt.us
SANDERS COUNTY ED SERVICESCOOP,Montana,3000074,NA
SANDERS UNIFIED DISTRICT,Arizona,0406740,http://www.susd.k12.az.us
SANDGATE SCHOOL DISTRICT,Vermont,5007170,NA
SANDHILLS PUBLIC SCHOOLS,Nebraska,3176380,NA
SANDHILLS THEATRE ARTS RENAISS,North Carolina,3700091,http://starscharter.org
SANDOVAL ACADEMY OF BILINGUAL EDUCATION,NEW MEXICO,3500172,NA
SANDOVAL CUSD 501,Illinois,1735310,NA
SANDPOINT CHARTER SCHOOL INC.,Idaho,1600165,NA
SANDRIDGE SD 172,Illinois,1735340,NA
SANDS CISD,Texas,4839120,http://sands.esc17.net/
SANDUSKY CITY,Ohio,3904474,http://www.sandusky-city.k12.oh.us/
SANDUSKY COMMUNITY SCHOOL DISTRICT,Michigan,2630840,http://www.sandusky.k12.mi.us
SANDWICH,Massachusetts,2510470,http://www.sandwich.k12.ma.us
SANDWICH CUSD 430,Illinois,1735370,NA
SANDY CREEK CENTRAL SCHOOL DISTRICT,New York,3625650,http://www.sccs.cnyric.org
SANDY VALLEY LOCAL,Ohio,3904994,http://www.sandyvalleylocal.org/
SANDYSTON-WALPACK CONSOLIDATED SCHOOL DISTRICT,New Jersey,3414610,http://www.sandystonwalpack.org
SANFORD PUBLIC SCHOOLS,Maine,2310500,http://www.sanford.org
SANFORD SCHOOL DISTRICT NO. 6 IN THE COUNTY OF CONEJOS AND,Colorado,0806390,http://www.sanfordschools.org
SANFORD-FRITCH ISD,Texas,4839150,http://www.sfisd.net
SANGAMON AREA SPEC ED DIST,Illinois,1700116,NA
SANGAMON VALLEY CUSD 9,Illinois,1700324,NA
SANGER ISD,Texas,4839180,http://www.sisd.sangerisd.net
SANGER UNIFIED,California,0635250,http://www.sanger.k12.ca.us
SANGRE DE CRISTO SCHOOL DISTRICT NO. RE-22J,Colorado,0806420,http://sdc.schooldesk.net
SANILAC ISD,Michigan,2680965,NA
SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,Pennsylvania,4200816,NA
SANKOFA MIDDLE SCHL (CHARTER),Oklahoma,4000772,http://www.dbcschool.org
SANTA ANA UNIFIED,California,0635310,http://www.sausd.k12.ca.us
SANTA ANNA ISD,Texas,4839210,http://santaanna.netxv.net/
SANTA BARBARA COUNTY OFFICE OF EDUCATION,California,0691034,http://www.sbceo.org
SANTA BARBARA COUNTY ROP,California,0600133,NA
SANTA BARBARA COUNTY SELPA JPA,California,0601404,NA
SANTA BARBARA UNIFIED,California,0601414,http://www.sbunified.org
SANTA CLARA COUNTY OFFICE OF EDUCATION,California,0691035,http://www.sccoe.org
SANTA CLARA COUNTY ROP,California,0600137,NA
SANTA CLARA ELEMENTARY,California,0635490,http://www.scesd.k12.ca.us
SANTA CLARA UNIFIED,California,0635430,http://www.santaclarausd.org
SANTA CLARITA VLLY SCH FOOD SVS AGENCY JPA,California,0601361,NA
SANTA CRUZ CITY ELEMENTARY,California,0635590,http://www.sccs.santacruz.k12.ca.us
SANTA CRUZ CITY ELEMENTARY/HIGH,California,0601327,http://www.sccs.santacruz.k12.ca.us
SANTA CRUZ CITY HIGH,California,0635600,http://www.sccs.net
SANTA CRUZ COUNTY OFFICE OF EDUCATION,California,0691036,http://www.santacruz.k12.ca.us
SANTA CRUZ COUNTY REGIONAL SCHOOL DISTRICT,Arizona,0400434,NA
SANTA CRUZ COUNTY ROP,California,0600143,NA
SANTA CRUZ COUNTY SHERIFFS OFFICE,Arizona,0400777,NA
SANTA CRUZ ELEMENTARY DISTRICT,Arizona,0407500,NA
SANTA CRUZ VALLEY OPPORTUNITIES IN EDUCATION  INC.,Arizona,0400264,http://www.montessoridesantacruz.org
SANTA CRUZ VALLEY UNIFIED DISTRICT,Arizona,0407520,http://www.santacruz.k12.az.us
SANTA CRUZ VALLEY UNION HIGH SCHOOL DISTRICT,Arizona,0407530,NA
SANTA FE ISD,Texas,4839270,http://www.sfisd.org
SANTA FE PUBLIC SCHOOLS,New Mexico,3502370,NA
SANTA FE R-X,Missouri,2903000,http://santafechiefs@k12.mo.us
SANTA FE SOUTH (CHARTER),OKLAHOMA,4000796,http://www.santafesouth.org
SANTA FE TRAIL,Kansas,2010410,http://www.usd434.org
SANTA FE TRAIL BOCES,Colorado,0800014,http://www.sftboces.org
SANTA FE TRAIL BOCES,Colorado,0800271,NA
SANTA GERTRUDIS ISD,Texas,4839300,http://www.sgisd.net
SANTA MARIA ISD,Texas,4839330,http://www2.smisd.net/
SANTA MARIA JOINT UNION HIGH,California,0635670,http://www.smjuhsd.k12.ca.us
SANTA MARIA-BONITA,California,0605580,http://www.smbsd.org
SANTA MONICA-MALIBU UNIFIED,California,0635700,http://www.smmusd.org
SANTA PAULA UNIFIED,California,0601421,http://www.santapaulaunified.org
SANTA RITA UNION ELEMENTARY,California,0635790,http://www.santaritaschools.org
SANTA ROSA,Florida,1201650,http://www.santarosa.k12.fl.us/
SANTA ROSA CITY SCHOOLS,California,0601329,http://www.srcs.k12.ca.us
SANTA ROSA CONSOLIDATED SCHOOLS,New Mexico,3502400,NA
SANTA ROSA ELEMENTARY,California,0635810,http://www.srcs.k12.ca.us
SANTA ROSA HIGH,California,0635830,http://www.srcs.k12.ca.us
SANTA ROSA ISD,Texas,4839360,http://www.srtx.org
SANTA YNEZ VALLEY UNION HIGH,California,0635850,http://www.syvuhsd.org
SANTEE,California,0635880,http://www.santeesd.net
SANTEE COMMUNITY SCHOOLS,Nebraska,3176400,NA
SANTIAM CANYON SD 129J,Oregon,4108100,http://www.santiam.k12.or.us
SANTO ISD,Texas,4839390,http://www.santoisd.net
SAPULPA,Oklahoma,4026910,http://www.sapulpaps.org/
SARAH J. WEBBER MEDIA ARTS ACADEMY,Michigan,2601041,http://www.webbermediaarts.com
SARALAND CITY,Alabama,0100185,http://www.saralandboe.com
SARANAC CENTRAL SCHOOL DISTRICT,New York,3600009,http://www.saranac.org
SARANAC COMMUNITY SCHOOLS,Michigan,2630930,http://www.saranac.k12.mi.us
SARANAC LAKE CENTRAL SCHOOL DISTRICT,New York,3625740,http://www.slcs.org
SARASOTA,Florida,1201680,http://www.SarasotaCountySchools.net
SARATOGA CCSD 60C,Illinois,1735400,NA
SARATOGA SPRINGS CITY SD,New York,3625770,http://www.saratogaschools.org
SARATOGA UNION ELEMENTARY,California,0635910,http://www.saratogausd.org
SARCOXIE R-II,Missouri,2927540,http://WWW.SARCOXIE.K12.MO.US
SARGENT CENTRAL 6,North Dakota,3816430,http://www.sargent.k12.nd.us/
SARGENT PUBLIC SCHOOLS,Nebraska,3176410,NA
SARGENT SCHOOL DISTRICT NO. RE-33J,Colorado,0806450,http://www.sargent.k12.co.us
SARTELL-ST. STEPHEN SCHOOL DISTRICT,Minnesota,2732820,http://www.sartell.k12.mn.us/
SASAKWA,Oklahoma,4026940,http://www.sasakwaschools.org/
SATANTA,Kansas,2011400,http://www.usd507.org
SATORI  INC.,Arizona,0400409,NA
SATSOP SCHOOL DISTRICT,Washington,5307680,NA
SATSUMA CITY,Alabama,0100189,http://satsumacity.schoolinsites.com/
SAU #28 OFFICE,New Hampshire,3399928,NA
SAU-TECH CAREER CENTER,Arkansas,0500002,http://www.sautech.edu
SAUCELITO ELEMENTARY,California,0635940,NA
SAUCON VALLEY SD,Pennsylvania,4211730,http://www.svpanthers.org
SAUGATUCK PUBLIC SCHOOLS,Michigan,2630960,http://www.saugatuckps.com
SAUGERTIES CENTRAL SCHOOL DISTRICT,New York,3625800,http://www.saugerties.k12.ny.us
SAUGUS,Massachusetts,2510500,http://www.saugus.k12.ma.us
SAUGUS UNION,California,0635970,http://www.saugususd.org
SAUK CENTRE PUBLIC SCHOOL DISTRICT,Minnesota,2732850,http://www.isd743.k12.mn.us/
SAUK PRAIRIE SCHOOL DISTRICT,Wisconsin,5513410,http://www.saukprairieschools.org
SAUK RAPIDS-RICE PUBLIC SCHOOLS,Minnesota,2732880,http://www.isd47.org/
SAULT STE. MARIE AREA SCHOOLS,Michigan,2630990,http://sault.eup.k12.mi.us/saultas/site/default.asp
SAUNEMIN CCSD 438,Illinois,1700065,NA
SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,New York,3600002,http://www.svcsd.org
SAUSALITO MARIN CITY,California,0636000,http://www.smcsd.org
SAVAGE ELEM,Montana,3023520,http://www.savagepublicschool.com
SAVAGE H S,Montana,3023550,NA
SAVANNA,Oklahoma,4027000,http://www.savanna.k12.ok.us/
SAVANNA ELEMENTARY,California,0636030,http://www.savsd.org
SAVANNAH R-III,Missouri,2927570,http://WWW.SAVANNAHR3.COM
SAVANNAH-CHATHAM COUNTY,Georgia,1301020,NA
SAVOY,Massachusetts,2510530,http://Savoyelementary.com
SAVOY ISD,Texas,4839450,http://www.savoyisd.org
SAWYER 16,North Dakota,3816470,http://www.sawyer.k12.nd.us/
SAYDEL COMM SCHOOL DISTRICT,Iowa,1925320,http://www.saydel.k12.ia.us
SAYRE,Oklahoma,4027060,http://www.sayre.k12.ok.us
SAYRE AREA SD,Pennsylvania,4220850,http://www.sayresd.org
SAYREVILLE SCHOOL DISTRICT,New Jersey,3414640,http://www.sayrevillek12.net
SAYVILLE UNION FREE SCHOOL DISTRICT,New York,3625920,http://www.sayvilleschools.org
SBC - HIGH TECH HIGH,California,0601322,http://www.hightechhigh.org
SBE - ACADEMIA AVANCE CHARTER,CALIFORNIA,0601435,http://www.academiaavance.org
SBE - ANAHUACALMECAC INTERNATIONAL UNIV PREP OF N. AMERICA,CALIFORNIA,0601430,http://www.dignidad.org
SBE - AUDEO CHARTER II,CALIFORNIA,0601441,http://www.audeo2.com
SBE - BARACK OBAMA CHARTER,California,0601336,http://barackobamacharter.org/
SBE - BAYPOINT PREPARATORY ACADEMY,CALIFORNIA,0601434,NA
SBE - CELERITY HIMALIA,CALIFORNIA,0601446,http://www.celerityschools.org/california/
SBE - CELERITY ROLAS,CALIFORNIA,0601448,http://www.celerityschools.org/california/
SBE - GROSSMONT SECONDARY,CALIFORNIA,0601445,http://www.grossmontsecondarycharter.com
SBE - LIFELINE EDUCATION CHARTER,California,0601323,http://www.lifelinecharter.com
SBE - MAGNOLIA SCIENCE ACADEMY SANTA ANA,CALIFORNIA,0601425,http://www.msasa.magnoliapublicschools.org
SBE - NEW WEST CHARTER,California,0600134,http://www.newwestcharter.org
SBE - OLIVE GROVE CHARTER,CALIFORNIA,0601436,http://www.olivegrovecharter.org
SBE - ONEPURPOSE,CALIFORNIA,0601433,http://www.onepurposeschool.org
SBE - PARAMOUNT COLLEGIATE ACADEMY,CALIFORNIA,0601432,http://www.pcaeducation.org
SBE - PREPA TEC LOS ANGELES HIGH,CALIFORNIA,0601438,http://www.prepatechighschool.org
SBE - RIDGECREST CHARTER,California,0600071,http://www.ridgecrestcharterschool.org
SBE - ROCKETSHIP FUTURO ACADEMY,CALIFORNIA,0601439,http://www.rsed.org
SBE - ROSS VALLEY ELEMENTARY,CALIFORNIA,0601444,http://www.rossvalleycharter.org
SBE - SWEETWATER SECONDARY,CALIFORNIA,0601447,http://www.sweetwatersecondarycharter.com
SBE - THE NEW SCHOOL OF SAN FRANCISCO,CALIFORNIA,0601431,http://www.newschoolsf.org
SBE - THE SCHOOL OF ARTS AND ENTERPRISE,California,0600136,http://www.thesae.k12.ca.us/main/welcome.shtml
SBE - THRIVE PUBLIC,CALIFORNIA,0601429,http://www.thriveps.org
SC JENSEN CORPORATION  INC. DBA INTELLI-SCHOOL,Arizona,0400363,http://www.intellischool.org
SC PUBLIC CHARTER SCHOOL DISTRICT,South Carolina,4503901,http://www.sccharter.org/
SCALES MOUND CUSD 211,Illinois,1735610,NA
SCAPPOOSE SD 1J,Oregon,4110980,http://www.scappoose.k12.or.us
SCARBOROUGH PUBLIC SCHOOLS,Maine,2310530,http://sites.google.com/a/scarboroughschools.org/sps/
SCARSDALE UNION FREE SCHOOL DISTRICT,New York,3625950,http://www.scarsdaleschools.org
SCHALLER-CRESTLAND COMM SCHOOL DISTRICT,Iowa,1925380,http://www.rvraptors.org
SCHALMONT CENTRAL SCHOOL DISTRICT,New York,3625980,http://www.schalmont.org
SCHAUMBURG CCSD 54,Illinois,1734740,NA
SCHENECTADY CITY SCHOOL DISTRICT,New York,3626010,http://www.schenectady.k12.ny.us
SCHENEVUS CENTRAL SCHOOL DISTRICT,New York,3603060,http://www.schenevuscs.org
SCHERTZ-CIBOLO-U CITY ISD,Texas,4839480,http://www.scuc.txed.net/
SCHILLER PARK SD 81,Illinois,1735640,NA
SCHL ARTS/SCI (CHARTER),Oklahoma,4000774,http://www.tsas.org
SCHLEICHER ISD,Texas,4839510,http://www.scisd.net
SCHLESWIG COMM SCHOOL DISTRICT,Iowa,1925410,http://www.schleswig.k12.ia.us
SCHLEY COUNTY,Georgia,1304470,NA
SCHNEE LEARNING CENTER,Ohio,3900385,http://www.cfalls.org/school_home.aspx?schoolID=12
SCHODACK CENTRAL SCHOOL DISTRICT,New York,3626070,http://www.schodack.k12.ny.us
SCHOHARIE CENTRAL SCHOOL DISTRICT,New York,3626100,http://www.schoharieschools.org
SCHOLAR ACADEMY,Utah,4900170,http://scholarcharter.org/
SCHOOL ADMINISTRATIVE UNIT #70,Vermont,5099955,http://sau70.hanovernorwichschools.org//
SCHOOL ASSN FOR SPECIAL EDUC,ILLINOIS,1701425,NA
SCHOOL CITY OF EAST CHICAGO,Indiana,1802880,http://www.scec.k12.in.us/
SCHOOL CITY OF HAMMOND,Indiana,1804320,http://www.hammond.k12.in.us/
SCHOOL CITY OF HOBART,Indiana,1804590,http://www.hobart.k12.in.us/
SCHOOL CITY OF MISHAWAKA,Indiana,1806840,http://www.mishawaka.k12.in.us/
SCHOOL CITY OF WHITING,Indiana,1813200,http://www.whiting.k12.in.us/
SCHOOL DISTRICT 27J,Colorado,0802580,http://www.sd27j.org
SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO,Colorado,0801950,http://www.adams14.org
SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,Colorado,0803360,http://www.dpsk12.org
SCHOOL DISTRICT NO. 3 IN THE COUNTY OF EL PASO AND STATE OF,Colorado,0806480,http://www.wsd3.org
SCHOOL DISTRICT NO. C-1 IN THE COUNTY OF ELBERT AND STATE O,Colorado,0803720,http://www.elizabethschooldistrict.org
SCHOOL DISTRICT NO. C-2 IN THE COUNTY OF ELBERT AND STATE OF,Colorado,0805010,http://www.kiowaschool.org
SCHOOL DISTRICT NO. R-4 IN THE COUNTY OF KIT CARSON AND STAT,Colorado,0806780,http://www.strattonschools.org/
SCHOOL DISTRICT NO. RE-1 VALLEY,Colorado,0806690,http://www.re1valleyschools.org
SCHOOL DISTRICT NO. RE-11 IN THE COUNTY OF WELD AND STATE OF,Colorado,0806720,http://www.prairieschool.org
SCHOOL DISTRICT NO. RE-12 IN THE COUNTY OF WELD AND STATE OF,Colorado,0804440,http://www.pawneeschool.org
SCHOOL DISTRICT NO. RE-2 BRUSH,Colorado,0802610,http://www.brushschools.org
SCHOOL DISTRICT NO. RE-20 WELDON VALLEY,Colorado,0807140,http://www.weldonvalley.org/
SCHOOL DISTRICT NO. RE-3 FORT MORGAN,Colorado,0804050,http://www.morgan.k12.co.us
SCHOOL DISTRICT NO. RE-3 FRENCHMAN,Colorado,0803930,http://www.flemingschools.org
SCHOOL DISTRICT NO. RE-4 BUFFALO,Colorado,0805640,http://merino.k12.co.us
SCHOOL DISTRICT NO. RE-5 PLATEAU,Colorado,0806030,http://www.peetzschool.org
SCHOOL DISTRICT NO. RE-50 WIGGINS,Colorado,0807290,http://www.wiggins50.k12.co.us/
SCHOOL DISTRICT OF THE CHATHAMS,New Jersey,3400004,http://www.chatham-nj.org
SCHOOL DISTRICT OF THE CITY OF INKSTER,Michigan,2619140,http://www.inksterschools.org
SCHOOL FOR BLIND,Kansas,2000018,http://www.kssdb.org
SCHOOL FOR DEAF,Kansas,2000019,http://www.ksdeaf.org
SCHOOL FOR EARLY DEVELOPMENT AND ACHIEVEMENT (SEDA) AGENCY,Wisconsin,5500043,http://www.mcfi.net
SCHOOL IN THE SQUARE PUBLIC CHARTER SCHOOL,NEW YORK,3601139,NA
SCHOOL LANE CS,Pennsylvania,4200030,http://www.schoollane.org
SCHOOL OF DREAMS ACADEMY,New Mexico,3500112,NA
SCHOOL OF EXCELLENCE IN EDUCATION,Texas,4800062,http://www.excellence-sa.org
SCHOOL OF SCIENCE AND TECHNOLOGY,Texas,4800258,http://www.ssttx.org
SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,Texas,4801400,http://www.sstdiscovery.org
SCHOOL OF THE OSAGE,Missouri,2927630,http://osageschools.org
SCHOOL PROJECT UTILITY RATE REDUCTION,California,0601365,NA
SCHOOL SUPERINTENDENT - SANTA CRUZ COUNTY,Arizona,0400906,http://www.santa-cruz.az.us/schools/index.html
SCHOOL TOWN OF HIGHLAND,Indiana,1804560,http://highland.k12.in.us/
SCHOOL TOWN OF MUNSTER,Indiana,1807350,http://www.munster.k12.in.us/
SCHOOL TOWN OF SPEEDWAY,Indiana,1810920,http://www.speedwayschools.org
SCHOOLCRAFT COMMUNITY SCHOOLS,Michigan,2631020,http://www.schoolcraftschools.org
SCHOOLCRAFT LEARNING COMMUNITY CHTR,Minnesota,2700225,http://www.schoolcraft.org/
SCHROON LAKE CENTRAL SCHOOL DISTRICT,New York,3626130,http://www.schroonschool.org
SCHULENBURG ISD,Texas,4839540,http://www.schulenburgisd.net
SCHULTER,Oklahoma,4027090,http://www.schulter.k12.ok.us
SCHUYLER CO. R-I,Missouri,2927660,http://SCHUYLER.K12.MO.US
SCHUYLER COMMUNITY SCHOOLS,Nebraska,3176450,NA
SCHUYLER-INDUSTRY CUSD 5,Illinois,1700332,NA
SCHUYLER-STEUBEN-CHEMUNG-TIOGA-ALLEGANY BOCES,New York,3680780,http://www.gstboces.org
SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,New York,3626160,http://www.schuylervilleschools.org
SCHUYLKILL HAVEN AREA SD,Pennsylvania,4220910,http://www.shasd.org
SCHUYLKILL IU 29,Pennsylvania,4289390,http://www.iu29.org
SCHUYLKILL TECHNOLOGY CENTERS,Pennsylvania,4280620,http://www.stcenters.org
SCHUYLKILL VALLEY SD,Pennsylvania,4220970,http://www.schuylkillvalley.org
SCIENCE HILL INDEPENDENT,Kentucky,2105220,NA
SCIO CENTRAL SCHOOL DISTRICT,New York,3626190,http://www.scio.wnyric.org
SCIO SD 95,Oregon,4111040,http://www.scio.k12.or.us
SCIOTO COUNTY CAREER TECHNICAL CENTER,Ohio,3905149,http://www.sciototech.org
SCIOTO VALLEY LOCAL,Ohio,3904913,http://www.piketon.k12.oh.us/
SCIOTOVILLE,Ohio,3900123,http://www.east.k12.oh.us/
SCITECH ACADEMY CHARTER SCHOOL,MINNESOTA,2700439,NA
SCITUATE,Rhode Island,4400960,NA
SCITUATE,Massachusetts,2510560,http://www.scituate.k12.ma.us/
SCOBEY K-12 SCHOOLS,Montana,3023670,http://scobeyschools.com
SCOTCH PLAINS-FANWOOD SCHOOL DISTRICT,New Jersey,3414670,http://www.spfk12.org
SCOTIA UNION ELEMENTARY,California,0636100,http://www.humboldt.k12.ca.us/scotia_sd
SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,New York,3626310,http://www.scotiaglenvilleschools.org
SCOTLAND CO. R-I,Missouri,2920700,http://SCOTLAND.K12.MO.US/
SCOTLAND COUNTY SCHOOLS,North Carolina,3704200,http://www.scotland.k12.nc.us
SCOTLAND SCHOOL DISTRICT,Connecticut,0903960,http://www.scotlandschool.org
